Tournament Name,Year,Game,Genre,Organizer,Frequency,Country,Prize Pool (USD),Prize Pool (USD)_Adjusted
Fortnite Championship 676,2025,Fortnite,Battle Royale,Riot Games,Bi-Annual,China,674488.0,674488.0
Fortnite Championship 677,2023,Fortnite,Battle Royale,EA Sports,Quarterly,Canada,4628922.0,4628922.0
Fortnite Championship 677,2024,Fortnite,Battle Royale,EA Sports,Quarterly,Canada,5401039.0,5401039.0
Fortnite Championship 677,2025,Fortnite,Battle Royale,EA Sports,Quarterly,Canada,6711675.0,6711675.0
Fortnite Championship 684,2023,Fortnite,Battle Royale,Epic Games,Annual,United States,5261623.0,5261623.0
Fortnite Championship 684,2024,Fortnite,Battle Royale,Epic Games,Annual,United States,6249337.0,6249337.0
Fortnite Championship 684,2025,Fortnite,Battle Royale,Epic Games,Annual,United States,7020614.0,7020614.0
Fortnite Championship 686,2023,Fortnite,Battle Royale,Capcom,Annual,Saudi Arabia,2343967.0,2343967.0
Fortnite Championship 686,2024,Fortnite,Battle Royale,Capcom,Annual,Saudi Arabia,2676704.0,2676704.0
Fortnite Championship 686,2025,Fortnite,Battle Royale,Capcom,Annual,Saudi Arabia,3256601.0,3256601.0
Fortnite World Cup,2023,Fortnite,Battle Royale,Epic Games,Annual,United States,10000000.0,10000000.0
Fortnite World Cup,2024,Fortnite,Battle Royale,Epic Games,Annual,United States,10000000.0,10000000.0
Fortnite World Cup,2025,Fortnite,Battle Royale,Epic Games,Annual,United States,10000000.0,10000000.0
Free Fire World Series,2023,Free Fire,Battle Royale,Garena,Annual,Singapore,2280314.0,2280314.0
Free Fire World Series,2024,Free Fire,Battle Royale,Garena,Annual,Singapore,2441770.0,2441770.0
Free Fire World Series,2025,Free Fire,Battle Royale,Garena,Annual,Singapore,2672815.0,2672815.0
Gears Esports World Championship,2023,Gears of War,FPS,Microsoft,Annual,United States,1042022.0,1042022.0
Gears Esports World Championship,2024,Gears of War,FPS,Microsoft,Annual,United States,1192252.0,1192252.0
Gears Esports World Championship,2025,Gears of War,FPS,Microsoft,Annual,United States,1322844.0,1322844.0
Halo World Championship,2023,Halo Infinite,FPS,Microsoft,Annual,United States,1100419.0,1100419.0
Halo World Championship,2024,Halo Infinite,FPS,Microsoft,Annual,United States,1222688.0,1222688.0
Halo World Championship,2025,Halo Infinite,FPS,Microsoft,Annual,United States,1481927.0,1481927.0
IEM Katowice,2023,CS:GO,FPS,ESL,Annual,Poland,1214354.0,1214354.0
IEM Katowice,2024,CS:GO,FPS,ESL,Annual,Poland,1423957.0,1423957.0
IEM Katowice,2025,CS:GO,FPS,ESL,Annual,Poland,1577723.0,1577723.0
KeSPA Cup,2023,League of Legends,MOBA,KeSPA,Annual,South Korea,119146.0,119146.0
KeSPA Cup,2024,League of Legends,MOBA,KeSPA,Annual,South Korea,137281.0,137281.0
KeSPA Cup,2025,League of Legends,MOBA,KeSPA,Annual,South Korea,154637.0,154637.0
League of Legends Championship 122,2023,League of Legends,MOBA,Valve,Quarterly,India,5949999.0,5949999.0
League of Legends Championship 122,2024,League of Legends,MOBA,Valve,Quarterly,India,7190402.0,7190402.0
League of Legends Championship 122,2025,League of Legends,MOBA,Valve,Quarterly,India,8085349.0,8085349.0
League of Legends Championship 129,2023,League of Legends,MOBA,Psyonix,Bi-Annual,France,1354627.0,1354627.0
League of Legends Championship 129,2024,League of Legends,MOBA,Psyonix,Bi-Annual,Brazil,1540324.0,1540324.0
League of Legends Championship 129,2025,League of Legends,MOBA,Psyonix,Bi-Annual,Canada,1708095.0,1708095.0
League of Legends Championship 136,2023,League of Legends,MOBA,Krafton,Annual,Brazil,3841671.0,3841671.0
League of Legends Championship 136,2024,League of Legends,MOBA,Krafton,Annual,Brazil,4185176.0,4185176.0
League of Legends Championship 136,2025,League of Legends,MOBA,Krafton,Annual,Brazil,4812803.0,4812803.0
League of Legends Championship 148,2023,League of Legends,MOBA,Ubisoft,Annual,South Korea,1448067.0,1448067.0
League of Legends Championship 148,2024,League of Legends,MOBA,Ubisoft,Annual,South Korea,1580967.0,1580967.0
League of Legends Championship 148,2025,League of Legends,MOBA,Ubisoft,Annual,South Korea,1847174.0,1847174.0
League of Legends Championship 158,2023,League of Legends,MOBA,Krafton,Bi-Annual,Germany,3123689.0,3123689.0
League of Legends Championship 158,2024,League of Legends,MOBA,Krafton,Bi-Annual,Germany,3651602.0,3651602.0
League of Legends Championship 158,2025,League of Legends,MOBA,Krafton,Bi-Annual,Germany,4377590.0,4377590.0
League of Legends Championship 168,2023,League of Legends,MOBA,Activision,Quarterly,Brazil,5840566.0,5840566.0
League of Legends Championship 168,2024,League of Legends,MOBA,Activision,Quarterly,Brazil,6463933.0,6463933.0
League of Legends Championship 168,2025,League of Legends,MOBA,Activision,Quarterly,Brazil,5510430.0,5510430.0
League of Legends Championship 202,2023,League of Legends,MOBA,Ubisoft,Quarterly,United States,4811684.0,4811684.0
League of Legends Championship 202,2024,League of Legends,MOBA,Ubisoft,Quarterly,France,5677531.0,5677531.0
League of Legends Championship 202,2025,League of Legends,MOBA,Ubisoft,Quarterly,Germany,6040727.0,6040727.0
League of Legends Championship 204,2023,League of Legends,MOBA,Capcom,Quarterly,Saudi Arabia,572923.0,572923.0
League of Legends Championship 204,2024,League of Legends,MOBA,Capcom,Quarterly,Saudi Arabia,678145.0,678145.0
League of Legends Championship 204,2025,League of Legends,MOBA,Capcom,Quarterly,Saudi Arabia,803152.0,803152.0
League of Legends Championship 216,2023,League of Legends,MOBA,Activision,Annual,France,5531428.0,5531428.0
League of Legends Championship 216,2024,League of Legends,MOBA,Activision,Annual,France,6332549.0,6332549.0
League of Legends Championship 216,2025,League of Legends,MOBA,Activision,Annual,France,6573874.0,6573874.0
League of Legends Championship 229,2023,League of Legends,MOBA,Riot Games,Quarterly,United States,5497941.0,5497941.0
League of Legends Championship 229,2024,League of Legends,MOBA,Riot Games,Quarterly,Sweden,6229915.0,6229915.0
League of Legends Championship 229,2025,League of Legends,MOBA,Riot Games,Quarterly,Brazil,5257508.0,5257508.0
League of Legends Championship 234,2023,League of Legends,MOBA,Epic Games,Annual,South Korea,750394.0,750394.0
League of Legends Championship 234,2024,League of Legends,MOBA,Epic Games,Annual,South Korea,942130.0,942130.0
League of Legends Championship 234,2025,League of Legends,MOBA,Epic Games,Annual,South Korea,1026361.0,1026361.0
League of Legends Championship 241,2023,League of Legends,MOBA,Tencent,Quarterly,China,986632.0,986632.0
League of Legends Championship 241,2024,League of Legends,MOBA,Tencent,Quarterly,China,1112693.0,1112693.0
League of Legends Championship 241,2025,League of Legends,MOBA,Tencent,Quarterly,China,1354154.0,1354154.0
League of Legends Championship 248,2023,League of Legends,MOBA,Epic Games,Bi-Annual,United States,223791.0,223791.0
League of Legends Championship 248,2024,League of Legends,MOBA,Epic Games,Bi-Annual,United States,210861.0,210861.0
League of Legends Championship 248,2025,League of Legends,MOBA,Epic Games,Bi-Annual,United States,187411.0,187411.0
League of Legends Championship 251,2023,League of Legends,MOBA,Epic Games,Annual,Brazil,4399970.0,4399970.0
League of Legends Championship 251,2024,League of Legends,MOBA,Epic Games,Annual,Brazil,5134084.0,5134084.0
League of Legends Championship 251,2025,League of Legends,MOBA,Epic Games,Annual,Brazil,5233523.0,5233523.0
League of Legends Championship 254,2023,League of Legends,MOBA,EA Sports,Bi-Annual,Brazil,1009117.0,1009117.0
League of Legends Championship 254,2024,League of Legends,MOBA,EA Sports,Bi-Annual,Brazil,1207282.0,1207282.0
League of Legends Championship 254,2025,League of Legends,MOBA,EA Sports,Bi-Annual,Brazil,1389201.0,1389201.0
League of Legends Championship 276,2023,League of Legends,MOBA,Activision,Quarterly,United States,1957878.0,1957878.0
League of Legends Championship 276,2024,League of Legends,MOBA,Activision,Quarterly,United States,2133344.0,2133344.0
League of Legends Championship 276,2025,League of Legends,MOBA,Activision,Quarterly,United States,2354999.0,2354999.0
League of Legends Championship 311,2023,League of Legends,MOBA,EA Sports,Annual,Germany,4928603.0,4928603.0
League of Legends Championship 311,2024,League of Legends,MOBA,EA Sports,Annual,Germany,5637824.0,5637824.0
League of Legends Championship 311,2025,League of Legends,MOBA,EA Sports,Annual,Germany,6458869.0,6458869.0
League of Legends Championship 313,2023,League of Legends,MOBA,Psyonix,Bi-Annual,Canada,3460522.0,3460522.0
League of Legends Championship 313,2024,League of Legends,MOBA,Psyonix,Bi-Annual,Canada,3935159.0,3935159.0
League of Legends Championship 313,2025,League of Legends,MOBA,Psyonix,Bi-Annual,Canada,4202978.0,4202978.0
League of Legends Championship 322,2023,League of Legends,MOBA,Capcom,Bi-Annual,France,2909046.0,2909046.0
League of Legends Championship 322,2024,League of Legends,MOBA,Capcom,Bi-Annual,France,2999594.0,2999594.0
League of Legends Championship 322,2025,League of Legends,MOBA,Capcom,Bi-Annual,France,3559009.0,3559009.0
League of Legends Championship 348,2023,League of Legends,MOBA,Capcom,Quarterly,Canada,4773370.0,4773370.0
League of Legends Championship 348,2024,League of Legends,MOBA,Capcom,Quarterly,Canada,5661560.0,5661560.0
League of Legends Championship 348,2025,League of Legends,MOBA,Capcom,Quarterly,Canada,6114957.0,6114957.0
League of Legends Championship 349,2023,League of Legends,MOBA,Valve,Annual,Canada,483252.0,483252.0
League of Legends Championship 349,2024,League of Legends,MOBA,Valve,Annual,Canada,615322.0,615322.0
League of Legends Championship 349,2025,League of Legends,MOBA,Valve,Annual,Canada,731736.0,731736.0
League of Legends Championship 362,2023,League of Legends,MOBA,Ubisoft,Bi-Annual,Canada,2112370.0,2112370.0
League of Legends Championship 362,2024,League of Legends,MOBA,Ubisoft,Bi-Annual,Canada,2360531.0,2360531.0
League of Legends Championship 362,2025,League of Legends,MOBA,Ubisoft,Bi-Annual,Canada,2169619.0,2169619.0
League of Legends Championship 384,2023,League of Legends,MOBA,Krafton,Annual,China,367287.0,367287.0
League of Legends Championship 384,2024,League of Legends,MOBA,Krafton,Annual,China,321614.0,321614.0
League of Legends Championship 384,2025,League of Legends,MOBA,Krafton,Annual,China,301441.0,301441.0
League of Legends Championship 396,2023,League of Legends,MOBA,Riot Games,Quarterly,South Korea,3267344.0,3267344.0
League of Legends Championship 396,2024,League of Legends,MOBA,Riot Games,Quarterly,South Korea,3768270.0,3768270.0
League of Legends Championship 396,2025,League of Legends,MOBA,Riot Games,Quarterly,South Korea,4006863.0,4006863.0
League of Legends Championship 403,2023,League of Legends,MOBA,Tencent,Bi-Annual,Saudi Arabia,2461748.0,2461748.0
League of Legends Championship 403,2024,League of Legends,MOBA,Tencent,Bi-Annual,Saudi Arabia,2779288.0,2779288.0
League of Legends Championship 403,2025,League of Legends,MOBA,Tencent,Bi-Annual,Saudi Arabia,3115676.0,3115676.0
League of Legends Championship 405,2023,League of Legends,MOBA,Tencent,Annual,Japan,2694487.0,2694487.0
League of Legends Championship 405,2024,League of Legends,MOBA,Tencent,Annual,Japan,3236237.0,3236237.0
League of Legends Championship 405,2025,League of Legends,MOBA,Tencent,Annual,Japan,3479237.0,3479237.0
League of Legends Championship 417,2023,League of Legends,MOBA,Tencent,Quarterly,United States,3677392.0,3677392.0
League of Legends Championship 417,2024,League of Legends,MOBA,Tencent,Quarterly,United States,4301199.0,4301199.0
League of Legends Championship 417,2025,League of Legends,MOBA,Tencent,Quarterly,China,5232491.0,5232491.0
League of Legends Championship 420,2023,League of Legends,MOBA,EA Sports,Bi-Annual,China,4513868.0,4513868.0
League of Legends Championship 420,2024,League of Legends,MOBA,EA Sports,Bi-Annual,China,4013189.0,4013189.0
League of Legends Championship 420,2025,League of Legends,MOBA,EA Sports,Bi-Annual,China,3532075.0,3532075.0
League of Legends Championship 431,2023,League of Legends,MOBA,Valve,Annual,South Korea,94270.0,94270.0
League of Legends Championship 431,2024,League of Legends,MOBA,Valve,Annual,South Korea,116708.0,116708.0
League of Legends Championship 431,2025,League of Legends,MOBA,Valve,Annual,South Korea,127121.0,127121.0
League of Legends Championship 441,2023,League of Legends,MOBA,Capcom,Quarterly,Germany,4475380.0,4475380.0
League of Legends Championship 441,2024,League of Legends,MOBA,Capcom,Quarterly,Germany,5335430.0,5335430.0
League of Legends Championship 441,2025,League of Legends,MOBA,Capcom,Quarterly,Germany,5545684.0,5545684.0
League of Legends Championship 445,2023,League of Legends,MOBA,Ubisoft,Quarterly,Germany,4426009.0,4426009.0
League of Legends Championship 445,2024,League of Legends,MOBA,Ubisoft,Quarterly,Germany,5047318.0,5047318.0
League of Legends Championship 445,2025,League of Legends,MOBA,Ubisoft,Quarterly,Germany,5525344.0,5525344.0
League of Legends Championship 447,2023,League of Legends,MOBA,Krafton,Annual,South Korea,1224931.0,1224931.0
League of Legends Championship 447,2024,League of Legends,MOBA,Krafton,Annual,South Korea,1207056.0,1207056.0
League of Legends Championship 447,2025,League of Legends,MOBA,Krafton,Annual,South Korea,1197179.0,1197179.0
League of Legends Championship 451,2023,League of Legends,MOBA,Epic Games,Bi-Annual,Saudi Arabia,2214164.0,2214164.0
League of Legends Championship 451,2024,League of Legends,MOBA,Epic Games,Bi-Annual,Saudi Arabia,2785562.0,2785562.0
League of Legends Championship 451,2025,League of Legends,MOBA,Epic Games,Bi-Annual,Saudi Arabia,3296440.0,3296440.0
League of Legends Championship 452,2023,League of Legends,MOBA,Capcom,Quarterly,China,5319874.0,5319874.0
League of Legends Championship 452,2024,League of Legends,MOBA,Capcom,Quarterly,China,5540578.0,5540578.0
League of Legends Championship 452,2025,League of Legends,MOBA,Capcom,Quarterly,China,6210506.0,6210506.0
League of Legends Championship 467,2023,League of Legends,MOBA,Psyonix,Bi-Annual,Japan,4793702.0,4793702.0
League of Legends Championship 467,2024,League of Legends,MOBA,Psyonix,Bi-Annual,Japan,5716780.0,5716780.0
League of Legends Championship 467,2025,League of Legends,MOBA,Psyonix,Bi-Annual,Japan,7109869.0,7109869.0
League of Legends Championship 471,2023,League of Legends,MOBA,Ubisoft,Bi-Annual,Sweden,2928243.0,2928243.0
League of Legends Championship 471,2024,League of Legends,MOBA,Ubisoft,Bi-Annual,Germany,3526310.0,3526310.0
League of Legends Championship 471,2025,League of Legends,MOBA,Ubisoft,Bi-Annual,Japan,4332774.0,4332774.0
League of Legends Championship 482,2023,League of Legends,MOBA,Ubisoft,Bi-Annual,Brazil,5450460.0,5450460.0
League of Legends Championship 482,2024,League of Legends,MOBA,Ubisoft,Bi-Annual,Brazil,6361943.0,6361943.0
League of Legends Championship 482,2025,League of Legends,MOBA,Ubisoft,Bi-Annual,Brazil,6904565.0,6904565.0
League of Legends Championship 493,2023,League of Legends,MOBA,Krafton,Quarterly,Canada,3795084.0,3795084.0
League of Legends Championship 493,2024,League of Legends,MOBA,Krafton,Quarterly,Sweden,3905207.0,3905207.0
League of Legends Championship 493,2025,League of Legends,MOBA,Krafton,Quarterly,Germany,4741658.0,4741658.0
League of Legends Championship 501,2023,League of Legends,MOBA,Ubisoft,Bi-Annual,China,3020199.0,3020199.0
League of Legends Championship 501,2024,League of Legends,MOBA,Ubisoft,Bi-Annual,Japan,3506820.0,3506820.0
League of Legends Championship 501,2025,League of Legends,MOBA,Ubisoft,Bi-Annual,Brazil,3977374.0,3977374.0
League of Legends Championship 505,2023,League of Legends,MOBA,Ubisoft,Annual,Germany,2533024.0,2533024.0
League of Legends Championship 505,2024,League of Legends,MOBA,Ubisoft,Annual,Germany,2994202.0,2994202.0
League of Legends Championship 505,2025,League of Legends,MOBA,Ubisoft,Annual,Germany,3557653.0,3557653.0
League of Legends Championship 513,2023,League of Legends,MOBA,Tencent,Quarterly,Canada,6158118.0,6158118.0
League of Legends Championship 513,2024,League of Legends,MOBA,Tencent,Quarterly,Canada,7401212.0,7401212.0
League of Legends Championship 513,2025,League of Legends,MOBA,Tencent,Quarterly,Canada,8221354.0,8221354.0
League of Legends Championship 518,2023,League of Legends,MOBA,Activision,Bi-Annual,Brazil,200306.0,200306.0
League of Legends Championship 518,2024,League of Legends,MOBA,Activision,Bi-Annual,Brazil,245837.0,245837.0
League of Legends Championship 518,2025,League of Legends,MOBA,Activision,Bi-Annual,Brazil,301802.0,301802.0
League of Legends Championship 536,2023,League of Legends,MOBA,Activision,Bi-Annual,United States,2788378.0,2788378.0
League of Legends Championship 536,2024,League of Legends,MOBA,Activision,Bi-Annual,United States,2929633.0,2929633.0
League of Legends Championship 536,2025,League of Legends,MOBA,Activision,Bi-Annual,United States,3234962.0,3234962.0
League of Legends Championship 540,2023,League of Legends,MOBA,Activision,Annual,India,5474876.0,5474876.0
League of Legends Championship 540,2024,League of Legends,MOBA,Activision,Annual,India,5464131.0,5464131.0
League of Legends Championship 540,2025,League of Legends,MOBA,Activision,Annual,India,4634900.0,4634900.0
League of Legends Championship 543,2023,League of Legends,MOBA,Krafton,Quarterly,China,1353255.0,1353255.0
League of Legends Championship 543,2024,League of Legends,MOBA,Krafton,Quarterly,Brazil,1366890.0,1366890.0
League of Legends Championship 543,2025,League of Legends,MOBA,Krafton,Quarterly,Sweden,1534222.0,1534222.0
League of Legends Championship 549,2023,League of Legends,MOBA,Activision,Bi-Annual,France,2283395.0,2283395.0
League of Legends Championship 549,2024,League of Legends,MOBA,Activision,Bi-Annual,France,2781231.0,2781231.0
League of Legends Championship 549,2025,League of Legends,MOBA,Activision,Bi-Annual,France,3286895.0,3286895.0
League of Legends Championship 550,2023,League of Legends,MOBA,Tencent,Bi-Annual,Germany,2468060.0,2468060.0
League of Legends Championship 550,2024,League of Legends,MOBA,Tencent,Bi-Annual,Germany,2741246.0,2741246.0
League of Legends Championship 550,2025,League of Legends,MOBA,Tencent,Bi-Annual,Germany,3234107.0,3234107.0
League of Legends Championship 557,2023,League of Legends,MOBA,Tencent,Annual,China,2760529.0,2760529.0
League of Legends Championship 557,2024,League of Legends,MOBA,Tencent,Annual,China,3494370.0,3494370.0
League of Legends Championship 557,2025,League of Legends,MOBA,Tencent,Annual,China,3549689.0,3549689.0
League of Legends Championship 566,2023,League of Legends,MOBA,Ubisoft,Bi-Annual,Brazil,5672429.0,5672429.0
League of Legends Championship 566,2024,League of Legends,MOBA,Ubisoft,Bi-Annual,Japan,6204719.0,6204719.0
League of Legends Championship 566,2025,League of Legends,MOBA,Ubisoft,Bi-Annual,Japan,7342285.0,7342285.0
League of Legends Championship 606,2023,League of Legends,MOBA,Ubisoft,Bi-Annual,France,4883525.0,4883525.0
League of Legends Championship 606,2024,League of Legends,MOBA,Ubisoft,Bi-Annual,Brazil,4506508.0,4506508.0
League of Legends Championship 606,2025,League of Legends,MOBA,Ubisoft,Bi-Annual,China,4260579.0,4260579.0
League of Legends Championship 610,2023,League of Legends,MOBA,Capcom,Bi-Annual,Japan,4540980.0,4540980.0
League of Legends Championship 610,2024,League of Legends,MOBA,Capcom,Bi-Annual,Japan,4998322.0,4998322.0
League of Legends Championship 610,2025,League of Legends,MOBA,Capcom,Bi-Annual,Japan,6010615.0,6010615.0
League of Legends Championship 625,2023,League of Legends,MOBA,Psyonix,Annual,South Korea,914326.0,914326.0
League of Legends Championship 625,2024,League of Legends,MOBA,Psyonix,Annual,South Korea,1002304.0,1002304.0
League of Legends Championship 625,2025,League of Legends,MOBA,Psyonix,Annual,South Korea,875971.0,875971.0
League of Legends Championship 638,2023,League of Legends,MOBA,Krafton,Bi-Annual,France,994394.0,994394.0
League of Legends Championship 638,2024,League of Legends,MOBA,Krafton,Bi-Annual,France,1021543.0,1021543.0
