Tournament Name,Year,Game,Genre,Organizer,Frequency,HostCountry,Prize Pool (USD)
Street Fighter Championship 512,2025,Street Fighter,Fighting,Epic Games,Quarterly,United States,2296051
Street Fighter Championship 516,2023,Street Fighter,Fighting,Valve,Annual,Brazil,1028598
Street Fighter Championship 516,2024,Street Fighter,Fighting,Valve,Annual,Brazil,963457
Street Fighter Championship 516,2025,Street Fighter,Fighting,Valve,Annual,Brazil,914178
Street Fighter Championship 526,2023,Street Fighter,Fighting,Activision,Quarterly,Saudi Arabia,886266
Street Fighter Championship 526,2024,Street Fighter,Fighting,Activision,Quarterly,Saudi Arabia,967716
Street Fighter Championship 526,2025,Street Fighter,Fighting,Activision,Quarterly,Saudi Arabia,1103182
Street Fighter Championship 547,2023,Street Fighter,Fighting,Activision,Annual,South Korea,3047950
Street Fighter Championship 547,2024,Street Fighter,Fighting,Activision,Annual,South Korea,3673453
Street Fighter Championship 547,2025,Street Fighter,Fighting,Activision,Annual,South Korea,3991543
Street Fighter Championship 565,2023,Street Fighter,Fighting,Riot Games,Annual,China,2792892
Street Fighter Championship 565,2024,Street Fighter,Fighting,Riot Games,Annual,United States,3237122
Street Fighter Championship 565,2025,Street Fighter,Fighting,Riot Games,Annual,Germany,3545848
Street Fighter Championship 568,2023,Street Fighter,Fighting,Epic Games,Bi-Annual,Brazil,352577
Street Fighter Championship 568,2024,Street Fighter,Fighting,Epic Games,Bi-Annual,Brazil,395623
Street Fighter Championship 568,2025,Street Fighter,Fighting,Epic Games,Bi-Annual,Brazil,517246
Street Fighter Championship 577,2023,Street Fighter,Fighting,Valve,Bi-Annual,Japan,564371
Street Fighter Championship 577,2024,Street Fighter,Fighting,Valve,Bi-Annual,Japan,687019
Street Fighter Championship 577,2025,Street Fighter,Fighting,Valve,Bi-Annual,Japan,705381
Street Fighter Championship 580,2023,Street Fighter,Fighting,Riot Games,Annual,Canada,2253614
Street Fighter Championship 580,2024,Street Fighter,Fighting,Riot Games,Annual,Canada,2288109
Street Fighter Championship 580,2025,Street Fighter,Fighting,Riot Games,Annual,Canada,2738326
Street Fighter Championship 591,2023,Street Fighter,Fighting,Epic Games,Quarterly,India,992668
Street Fighter Championship 591,2024,Street Fighter,Fighting,Epic Games,Quarterly,India,1103888
Street Fighter Championship 591,2025,Street Fighter,Fighting,Epic Games,Quarterly,India,1130873
Street Fighter Championship 597,2023,Street Fighter,Fighting,Epic Games,Bi-Annual,China,2502627
Street Fighter Championship 597,2024,Street Fighter,Fighting,Epic Games,Bi-Annual,China,2701258
Street Fighter Championship 597,2025,Street Fighter,Fighting,Epic Games,Bi-Annual,China,2748996
Street Fighter Championship 607,2023,Street Fighter,Fighting,Krafton,Quarterly,Saudi Arabia,2971016
Street Fighter Championship 607,2024,Street Fighter,Fighting,Krafton,Quarterly,Saudi Arabia,3169737
Street Fighter Championship 607,2025,Street Fighter,Fighting,Krafton,Quarterly,Saudi Arabia,3771305
Street Fighter Championship 614,2023,Street Fighter,Fighting,Valve,Bi-Annual,United States,1722301
Street Fighter Championship 614,2024,Street Fighter,Fighting,Valve,Bi-Annual,United States,1811392
Street Fighter Championship 614,2025,Street Fighter,Fighting,Valve,Bi-Annual,United States,1785424
Street Fighter Championship 620,2023,Street Fighter,Fighting,Tencent,Annual,Japan,2455129
Street Fighter Championship 620,2024,Street Fighter,Fighting,Tencent,Annual,Japan,2993778
Street Fighter Championship 620,2025,Street Fighter,Fighting,Tencent,Annual,Japan,3409628
Street Fighter Championship 661,2023,Street Fighter,Fighting,Activision,Annual,Canada,579752
Street Fighter Championship 661,2024,Street Fighter,Fighting,Activision,Annual,Canada,649662
Street Fighter Championship 661,2025,Street Fighter,Fighting,Activision,Annual,Canada,803409
Street Fighter Championship 667,2023,Street Fighter,Fighting,Tencent,Annual,India,1119698
Street Fighter Championship 667,2024,Street Fighter,Fighting,Tencent,Annual,India,1371808
Street Fighter Championship 667,2025,Street Fighter,Fighting,Tencent,Annual,India,1534312
Street Fighter Championship 685,2023,Street Fighter,Fighting,Krafton,Quarterly,Germany,5837101
Street Fighter Championship 685,2024,Street Fighter,Fighting,Krafton,Quarterly,Germany,7381214
Street Fighter Championship 685,2025,Street Fighter,Fighting,Krafton,Quarterly,Germany,8192262
Street Fighter Championship 687,2023,Street Fighter,Fighting,EA Sports,Quarterly,Canada,620343
Street Fighter Championship 687,2024,Street Fighter,Fighting,EA Sports,Quarterly,Canada,718076
Street Fighter Championship 687,2025,Street Fighter,Fighting,EA Sports,Quarterly,Canada,744958
Street Fighter Championship 689,2023,Street Fighter,Fighting,EA Sports,Quarterly,Canada,3671946
Street Fighter Championship 689,2024,Street Fighter,Fighting,EA Sports,Quarterly,Canada,3881862
Street Fighter Championship 689,2025,Street Fighter,Fighting,EA Sports,Quarterly,Canada,4236876
Street Fighter Championship 697,2023,Street Fighter,Fighting,Psyonix,Bi-Annual,United States,1161259
Street Fighter Championship 697,2024,Street Fighter,Fighting,Psyonix,Bi-Annual,United States,1513174
Street Fighter Championship 697,2025,Street Fighter,Fighting,Psyonix,Bi-Annual,United States,1664311
TFT World Championship,2023,Teamfight Tactics,Auto Battler,Riot Games,Annual,Sweden,384271
TFT World Championship,2024,Teamfight Tactics,Auto Battler,Riot Games,Annual,Japan,403128
TFT World Championship,2025,Teamfight Tactics,Auto Battler,Riot Games,Annual,China,439687
Tekken 8 Championship 130,2023,Tekken 8,Fighting,Epic Games,Bi-Annual,Japan,3821951
Tekken 8 Championship 130,2024,Tekken 8,Fighting,Epic Games,Bi-Annual,Japan,3912714
Tekken 8 Championship 130,2025,Tekken 8,Fighting,Epic Games,Bi-Annual,Japan,4054116
Tekken 8 Championship 147,2023,Tekken 8,Fighting,Ubisoft,Bi-Annual,India,2092206
Tekken 8 Championship 147,2024,Tekken 8,Fighting,Ubisoft,Bi-Annual,India,2502503
Tekken 8 Championship 147,2025,Tekken 8,Fighting,Ubisoft,Bi-Annual,India,2708347
Tekken 8 Championship 152,2023,Tekken 8,Fighting,EA Sports,Quarterly,Germany,1247798
Tekken 8 Championship 152,2024,Tekken 8,Fighting,EA Sports,Quarterly,Germany,1497916
Tekken 8 Championship 152,2025,Tekken 8,Fighting,EA Sports,Quarterly,Germany,1591823
Tekken 8 Championship 156,2023,Tekken 8,Fighting,EA Sports,Quarterly,Brazil,2871653
Tekken 8 Championship 156,2024,Tekken 8,Fighting,EA Sports,Quarterly,Brazil,3350628
Tekken 8 Championship 156,2025,Tekken 8,Fighting,EA Sports,Quarterly,Brazil,3562039
Tekken 8 Championship 164,2023,Tekken 8,Fighting,Ubisoft,Annual,China,2926658
Tekken 8 Championship 164,2024,Tekken 8,Fighting,Ubisoft,Annual,China,3570737
Tekken 8 Championship 164,2025,Tekken 8,Fighting,Ubisoft,Annual,China,3727703
Tekken 8 Championship 183,2023,Tekken 8,Fighting,Capcom,Quarterly,Sweden,3464134
Tekken 8 Championship 183,2024,Tekken 8,Fighting,Capcom,Quarterly,France,4084687
Tekken 8 Championship 183,2025,Tekken 8,Fighting,Capcom,Quarterly,Germany,4657493
Tekken 8 Championship 190,2023,Tekken 8,Fighting,Riot Games,Annual,Brazil,4624338
Tekken 8 Championship 190,2024,Tekken 8,Fighting,Riot Games,Annual,Brazil,5468753
Tekken 8 Championship 190,2025,Tekken 8,Fighting,Riot Games,Annual,Brazil,6545205
Tekken 8 Championship 192,2023,Tekken 8,Fighting,Epic Games,Bi-Annual,France,4291691
Tekken 8 Championship 192,2024,Tekken 8,Fighting,Epic Games,Bi-Annual,Japan,4733534
Tekken 8 Championship 192,2025,Tekken 8,Fighting,Epic Games,Bi-Annual,United States,5369917
Tekken 8 Championship 213,2023,Tekken 8,Fighting,Capcom,Quarterly,Japan,904198
Tekken 8 Championship 213,2024,Tekken 8,Fighting,Capcom,Quarterly,Japan,1038551
Tekken 8 Championship 213,2025,Tekken 8,Fighting,Capcom,Quarterly,Japan,1205132
Tekken 8 Championship 239,2023,Tekken 8,Fighting,Psyonix,Bi-Annual,Brazil,703008
Tekken 8 Championship 239,2024,Tekken 8,Fighting,Psyonix,Bi-Annual,Brazil,847149
Tekken 8 Championship 239,2025,Tekken 8,Fighting,Psyonix,Bi-Annual,Brazil,978303
Tekken 8 Championship 250,2023,Tekken 8,Fighting,Capcom,Annual,Saudi Arabia,4774650
Tekken 8 Championship 250,2024,Tekken 8,Fighting,Capcom,Annual,Saudi Arabia,6046367
Tekken 8 Championship 250,2025,Tekken 8,Fighting,Capcom,Annual,Saudi Arabia,7084424
Tekken 8 Championship 256,2023,Tekken 8,Fighting,Riot Games,Quarterly,South Korea,3629794
Tekken 8 Championship 256,2024,Tekken 8,Fighting,Riot Games,Quarterly,South Korea,3936670
Tekken 8 Championship 256,2025,Tekken 8,Fighting,Riot Games,Quarterly,South Korea,4392891
Tekken 8 Championship 269,2023,Tekken 8,Fighting,Epic Games,Bi-Annual,China,792220
Tekken 8 Championship 269,2024,Tekken 8,Fighting,Epic Games,Bi-Annual,China,941355
Tekken 8 Championship 269,2025,Tekken 8,Fighting,Epic Games,Bi-Annual,China,1109082
Tekken 8 Championship 278,2023,Tekken 8,Fighting,Valve,Quarterly,Germany,2277078
Tekken 8 Championship 278,2024,Tekken 8,Fighting,Valve,Quarterly,Japan,2531608
Tekken 8 Championship 278,2025,Tekken 8,Fighting,Valve,Quarterly,United States,2748960
Tekken 8 Championship 304,2023,Tekken 8,Fighting,Psyonix,Quarterly,South Korea,4903753
Tekken 8 Championship 304,2024,Tekken 8,Fighting,Psyonix,Quarterly,South Korea,5152079
Tekken 8 Championship 304,2025,Tekken 8,Fighting,Psyonix,Quarterly,South Korea,5414421
Tekken 8 Championship 334,2023,Tekken 8,Fighting,Valve,Quarterly,Canada,2121304
Tekken 8 Championship 334,2024,Tekken 8,Fighting,Valve,Quarterly,Canada,2436095
Tekken 8 Championship 334,2025,Tekken 8,Fighting,Valve,Quarterly,Canada,2830858
Tekken 8 Championship 346,2023,Tekken 8,Fighting,Psyonix,Bi-Annual,China,5755150
Tekken 8 Championship 346,2024,Tekken 8,Fighting,Psyonix,Bi-Annual,China,7291367
Tekken 8 Championship 346,2025,Tekken 8,Fighting,Psyonix,Bi-Annual,China,8297219
Tekken 8 Championship 366,2023,Tekken 8,Fighting,Riot Games,Annual,India,1173869
Tekken 8 Championship 366,2024,Tekken 8,Fighting,Riot Games,Annual,India,1538434
Tekken 8 Championship 366,2025,Tekken 8,Fighting,Riot Games,Annual,India,1777194
Tekken 8 Championship 371,2023,Tekken 8,Fighting,Epic Games,Quarterly,India,2622250
Tekken 8 Championship 371,2024,Tekken 8,Fighting,Epic Games,Quarterly,India,2660799
Tekken 8 Championship 371,2025,Tekken 8,Fighting,Epic Games,Quarterly,India,3148235
Tekken 8 Championship 373,2023,Tekken 8,Fighting,Activision,Annual,South Korea,2583142
Tekken 8 Championship 373,2024,Tekken 8,Fighting,Activision,Annual,South Korea,2669431
Tekken 8 Championship 373,2025,Tekken 8,Fighting,Activision,Annual,South Korea,2873178
Tekken 8 Championship 385,2023,Tekken 8,Fighting,Riot Games,Bi-Annual,Brazil,4719415
Tekken 8 Championship 385,2024,Tekken 8,Fighting,Riot Games,Bi-Annual,Brazil,5501271
Tekken 8 Championship 385,2025,Tekken 8,Fighting,Riot Games,Bi-Annual,Brazil,6600567
Tekken 8 Championship 400,2023,Tekken 8,Fighting,Psyonix,Annual,India,3208946
Tekken 8 Championship 400,2024,Tekken 8,Fighting,Psyonix,Annual,India,3674388
Tekken 8 Championship 400,2025,Tekken 8,Fighting,Psyonix,Annual,India,3682750
Tekken 8 Championship 425,2023,Tekken 8,Fighting,Psyonix,Bi-Annual,India,2811242
Tekken 8 Championship 425,2024,Tekken 8,Fighting,Psyonix,Bi-Annual,India,2821927
Tekken 8 Championship 425,2025,Tekken 8,Fighting,Psyonix,Bi-Annual,India,3345426
Tekken 8 Championship 426,2023,Tekken 8,Fighting,Tencent,Quarterly,France,4769375
Tekken 8 Championship 426,2024,Tekken 8,Fighting,Tencent,Quarterly,France,6148138
Tekken 8 Championship 426,2025,Tekken 8,Fighting,Tencent,Quarterly,France,6164127
Tekken 8 Championship 437,2023,Tekken 8,Fighting,Psyonix,Bi-Annual,Canada,4762920
Tekken 8 Championship 437,2024,Tekken 8,Fighting,Psyonix,Bi-Annual,Canada,4888722
Tekken 8 Championship 437,2025,Tekken 8,Fighting,Psyonix,Bi-Annual,Canada,6060044
Tekken 8 Championship 448,2023,Tekken 8,Fighting,Valve,Annual,Saudi Arabia,5264785
Tekken 8 Championship 448,2024,Tekken 8,Fighting,Valve,Annual,Saudi Arabia,5810840
Tekken 8 Championship 448,2025,Tekken 8,Fighting,Valve,Annual,Saudi Arabia,6219394
Tekken 8 Championship 457,2023,Tekken 8,Fighting,Krafton,Bi-Annual,Germany,831597
Tekken 8 Championship 457,2024,Tekken 8,Fighting,Krafton,Bi-Annual,Germany,776974
Tekken 8 Championship 457,2025,Tekken 8,Fighting,Krafton,Bi-Annual,Germany,828442
Tekken 8 Championship 460,2023,Tekken 8,Fighting,Krafton,Annual,France,2722328
Tekken 8 Championship 460,2024,Tekken 8,Fighting,Krafton,Annual,France,2884969
Tekken 8 Championship 460,2025,Tekken 8,Fighting,Krafton,Annual,France,3021845
Tekken 8 Championship 477,2023,Tekken 8,Fighting,Ubisoft,Quarterly,Saudi Arabia,3068007
Tekken 8 Championship 477,2024,Tekken 8,Fighting,Ubisoft,Quarterly,Saudi Arabia,3981030
Tekken 8 Championship 477,2025,Tekken 8,Fighting,Ubisoft,Quarterly,Saudi Arabia,4893914
Tekken 8 Championship 483,2023,Tekken 8,Fighting,Epic Games,Bi-Annual,United States,85423
Tekken 8 Championship 483,2024,Tekken 8,Fighting,Epic Games,Bi-Annual,Canada,81683
Tekken 8 Championship 483,2025,Tekken 8,Fighting,Epic Games,Bi-Annual,Brazil,81750
Tekken 8 Championship 502,2023,Tekken 8,Fighting,Riot Games,Bi-Annual,United States,3810091
Tekken 8 Championship 502,2024,Tekken 8,Fighting,Riot Games,Bi-Annual,United States,4503937
Tekken 8 Championship 502,2025,Tekken 8,Fighting,Riot Games,Bi-Annual,United States,5085826
Tekken 8 Championship 504,2023,Tekken 8,Fighting,Valve,Quarterly,Japan,3397353
Tekken 8 Championship 504,2024,Tekken 8,Fighting,Valve,Quarterly,Japan,3599087
Tekken 8 Championship 504,2025,Tekken 8,Fighting,Valve,Quarterly,Japan,4210255
Tekken 8 Championship 511,2023,Tekken 8,Fighting,Valve,Quarterly,Canada,2793017
Tekken 8 Championship 511,2024,Tekken 8,Fighting,Valve,Quarterly,Brazil,3156878
Tekken 8 Championship 511,2025,Tekken 8,Fighting,Valve,Quarterly,Brazil,3862847
Tekken 8 Championship 527,2023,Tekken 8,Fighting,Capcom,Quarterly,South Korea,957583
Tekken 8 Championship 527,2024,Tekken 8,Fighting,Capcom,Quarterly,South Korea,899116
Tekken 8 Championship 527,2025,Tekken 8,Fighting,Capcom,Quarterly,South Korea,804560
Tekken 8 Championship 539,2023,Tekken 8,Fighting,Epic Games,Quarterly,France,4394845
Tekken 8 Championship 539,2024,Tekken 8,Fighting,Epic Games,Quarterly,France,5208892
Tekken 8 Championship 539,2025,Tekken 8,Fighting,Epic Games,Quarterly,France,4319014
Tekken 8 Championship 544,2023,Tekken 8,Fighting,Valve,Quarterly,Saudi Arabia,1652599
Tekken 8 Championship 544,2024,Tekken 8,Fighting,Valve,Quarterly,Saudi Arabia,1498012
Tekken 8 Championship 544,2025,Tekken 8,Fighting,Valve,Quarterly,Saudi Arabia,1747534
Tekken 8 Championship 556,2023,Tekken 8,Fighting,Tencent,Annual,China,4736259
Tekken 8 Championship 556,2024,Tekken 8,Fighting,Tencent,Annual,China,5091110
Tekken 8 Championship 556,2025,Tekken 8,Fighting,Tencent,Annual,China,5828343
Tekken 8 Championship 558,2023,Tekken 8,Fighting,Capcom,Annual,Canada,4764544
Tekken 8 Championship 558,2024,Tekken 8,Fighting,Capcom,Annual,Brazil,6011872
Tekken 8 Championship 558,2025,Tekken 8,Fighting,Capcom,Annual,China,6592525
Tekken 8 Championship 571,2023,Tekken 8,Fighting,EA Sports,Quarterly,Germany,330906
Tekken 8 Championship 571,2024,Tekken 8,Fighting,EA Sports,Quarterly,China,391933
Tekken 8 Championship 571,2025,Tekken 8,Fighting,EA Sports,Quarterly,China,420887
Tekken 8 Championship 578,2023,Tekken 8,Fighting,Ubisoft,Bi-Annual,China,2753463
Tekken 8 Championship 578,2024,Tekken 8,Fighting,Ubisoft,Bi-Annual,China,3425362
Tekken 8 Championship 578,2025,Tekken 8,Fighting,Ubisoft,Bi-Annual,China,4231432
Tekken 8 Championship 581,2023,Tekken 8,Fighting,Riot Games,Annual,France,3915183
Tekken 8 Championship 581,2024,Tekken 8,Fighting,Riot Games,Annual,France,4524475
Tekken 8 Championship 581,2025,Tekken 8,Fighting,Riot Games,Annual,France,4293722
Tekken 8 Championship 584,2023,Tekken 8,Fighting,Krafton,Quarterly,Saudi Arabia,1110481
Tekken 8 Championship 584,2024,Tekken 8,Fighting,Krafton,Quarterly,Saudi Arabia,1335005
Tekken 8 Championship 584,2025,Tekken 8,Fighting,Krafton,Quarterly,Saudi Arabia,1482076
Tekken 8 Championship 608,2023,Tekken 8,Fighting,Epic Games,Quarterly,France,3977761
Tekken 8 Championship 608,2024,Tekken 8,Fighting,Epic Games,Quarterly,France,3940664
Tekken 8 Championship 608,2025,Tekken 8,Fighting,Epic Games,Quarterly,France,4128731
Tekken 8 Championship 627,2023,Tekken 8,Fighting,Psyonix,Bi-Annual,Canada,4750068
Tekken 8 Championship 627,2024,Tekken 8,Fighting,Psyonix,Bi-Annual,Canada,5729021
Tekken 8 Championship 627,2025,Tekken 8,Fighting,Psyonix,Bi-Annual,Canada,6482802
Tekken 8 Championship 632,2023,Tekken 8,Fighting,Activision,Quarterly,Saudi Arabia,333500
Tekken 8 Championship 632,2024,Tekken 8,Fighting,Activision,Quarterly,Saudi Arabia,365248
Tekken 8 Championship 632,2025,Tekken 8,Fighting,Activision,Quarterly,Saudi Arabia,444399
Tekken 8 Championship 655,2023,Tekken 8,Fighting,Krafton,Bi-Annual,United States,2936847
Tekken 8 Championship 655,2024,Tekken 8,Fighting,Krafton,Bi-Annual,United States,3446630
Tekken 8 Championship 655,2025,Tekken 8,Fighting,Krafton,Bi-Annual,United States,3969988
Tekken 8 Championship 662,2023,Tekken 8,Fighting,Epic Games,Bi-Annual,Japan,1957846
Tekken 8 Championship 662,2024,Tekken 8,Fighting,Epic Games,Bi-Annual,China,2167640
Tekken 8 Championship 662,2025,Tekken 8,Fighting,Epic Games,Bi-Annual,China,2205342
Tekken 8 Championship 668,2023,Tekken 8,Fighting,Tencent,Quarterly,China,1419689
Tekken 8 Championship 668,2024,Tekken 8,Fighting,Tencent,Quarterly,China,1571269
Tekken 8 Championship 668,2025,Tekken 8,Fighting,Tencent,Quarterly,China,1550453
Tekken 8 Championship 672,2023,Tekken 8,Fighting,Krafton,Annual,Canada,4019759
Tekken 8 Championship 672,2024,Tekken 8,Fighting,Krafton,Annual,Canada,3552002
Tekken 8 Championship 672,2025,Tekken 8,Fighting,Krafton,Annual,Canada,3009741
Tekken 8 Championship 679,2023,Tekken 8,Fighting,Psyonix,Quarterly,India,5908111
Tekken 8 Championship 679,2024,Tekken 8,Fighting,Psyonix,Quarterly,India,6750535
Tekken 8 Championship 679,2025,Tekken 8,Fighting,Psyonix,Quarterly,India,7622305
Tekken 8 Championship 688,2023,Tekken 8,Fighting,Ubisoft,Annual,United States,3231217
Tekken 8 Championship 688,2024,Tekken 8,Fighting,Ubisoft,Annual,United States,3362038
Tekken 8 Championship 688,2025,Tekken 8,Fighting,Ubisoft,Annual,United States,3496291
Tekken 8 Championship 690,2023,Tekken 8,Fighting,Epic Games,Quarterly,Brazil,3433251
Tekken 8 Championship 690,2024,Tekken 8,Fighting,Epic Games,Quarterly,Brazil,4103416
Tekken 8 Championship 690,2025,Tekken 8,Fighting,Epic Games,Quarterly,Brazil,4832563
Tekken World Tour Finals,2023,Tekken 7,Fighting,Bandai Namco,Annual,Japan,228376
Tekken World Tour Finals,2024,Tekken 7,Fighting,Bandai Namco,Annual,Japan,243657
Tekken World Tour Finals,2025,Tekken 7,Fighting,Bandai Namco,Annual,Sweden,225757
The Animajor,2023,Dota 2,MOBA,WePlay,Annual,Ukraine,549388
The Animajor,2024,Dota 2,MOBA,WePlay,Annual,Ukraine,618087
The Animajor,2025,Dota 2,MOBA,WePlay,Annual,Ukraine,682779
The Arlington Major,2023,Dota 2,MOBA,PGL,Annual,United States,510540
The Arlington Major,2024,Dota 2,MOBA,PGL,Annual,United States,490885
The Arlington Major,2025,Dota 2,MOBA,PGL,Annual,United States,512327
The BTS Pro Series,2023,Dota 2,MOBA,BTS,Multiple,Brazil,123311
The BTS Pro Series,2024,Dota 2,MOBA,BTS,Multiple,China,136413
The BTS Pro Series,2025,Dota 2,MOBA,BTS,Multiple,China,154423
The Bali Major,2023,Dota 2,MOBA,IO Esports,Annual,Indonesia,430874
The Bali Major,2024,Dota 2,MOBA,IO Esports,Annual,Indonesia,398983
The Bali Major,2025,Dota 2,MOBA,IO Esports,Annual,Indonesia,363681
The Berlin Major,2023,Dota 2,MOBA,ESL,Annual,Germany,572561
The Berlin Major,2024,Dota 2,MOBA,ESL,Annual,Germany,628053
The Berlin Major,2025,Dota 2,MOBA,ESL,Annual,Germany,740596
The BetBoom Universe,2023,Dota 2,MOBA,BetBoom,Annual,Russia,635675
The BetBoom Universe,2024,Dota 2,MOBA,BetBoom,Annual,Russia,709665
The BetBoom Universe,2025,Dota 2,MOBA,BetBoom,Annual,Russia,886921
The Boston Major,2023,Dota 2,MOBA,Valve,Annual,United States,3096542
The Boston Major,2024,Dota 2,MOBA,Valve,Annual,United States,3624531
The Boston Major,2025,Dota 2,MOBA,Valve,Annual,United States,4308721
The Chongqing Major,2023,Dota 2,MOBA,Perfect World,Annual,China,1116310
The Chongqing Major,2024,Dota 2,MOBA,Perfect World,Annual,China,1360399
The Chongqing Major,2025,Dota 2,MOBA,Perfect World,Annual,China,1521857
The Dota 2 Asia Championships,2023,Dota 2,MOBA,Perfect World,Annual,China,567240
The Dota 2 Asia Championships,2024,Dota 2,MOBA,Perfect World,Annual,China,632471
The Dota 2 Asia Championships,2025,Dota 2,MOBA,Perfect World,Annual,China,815293
The Dota Pit League,2023,Dota 2,MOBA,OGA,Multiple,Croatia,169873
The Dota Pit League,2024,Dota 2,MOBA,OGA,Multiple,Croatia,193587
The Dota Pit League,2025,Dota 2,MOBA,OGA,Multiple,Croatia,215443
The Dota Summit,2023,Dota 2,MOBA,BTS,Annual,United States,112511
The Dota Summit,2024,Dota 2,MOBA,BTS,Annual,United States,126052
The Dota Summit,2025,Dota 2,MOBA,BTS,Annual,United States,146625
The DreamLeague,2023,Dota 2,MOBA,DreamHack,Multiple,Sweden,288144
The DreamLeague,2024,Dota 2,MOBA,DreamHack,Multiple,Sweden,324789
The DreamLeague,2025,Dota 2,MOBA,DreamHack,Multiple,Sweden,384790
The ESL One Birmingham,2023,Dota 2,MOBA,ESL,Annual,United Kingdom,392802
The ESL One Birmingham,2024,Dota 2,MOBA,ESL,Annual,United Kingdom,476301
The ESL One Birmingham,2025,Dota 2,MOBA,ESL,Annual,United Kingdom,585681
The ESL One Cologne,2023,Dota 2,MOBA,ESL,Annual,Germany,352449
The ESL One Cologne,2024,Dota 2,MOBA,ESL,Annual,Germany,425491
The ESL One Cologne,2025,Dota 2,MOBA,ESL,Annual,Germany,374885
The ESL One Frankfurt,2023,Dota 2,MOBA,ESL,Annual,Germany,308039
The ESL One Frankfurt,2024,Dota 2,MOBA,ESL,Annual,Germany,340366
The ESL One Frankfurt,2025,Dota 2,MOBA,ESL,Annual,Germany,412220
The ESL One Genting,2023,Dota 2,MOBA,ESL,Annual,Malaysia,497771
The ESL One Genting,2024,Dota 2,MOBA,ESL,Annual,Malaysia,629260
The ESL One Genting,2025,Dota 2,MOBA,ESL,Annual,Malaysia,756193
The ESL One Hamburg,2023,Dota 2,MOBA,ESL,Annual,Germany,333666
The ESL One Hamburg,2024,Dota 2,MOBA,ESL,Annual,Germany,344478
The ESL One Hamburg,2025,Dota 2,MOBA,ESL,Annual,Germany,408229
The ESL One Katowice,2023,Dota 2,MOBA,ESL,Annual,Poland,354526
The ESL One Katowice,2024,Dota 2,MOBA,ESL,Annual,Poland,413624
The ESL One Katowice,2025,Dota 2,MOBA,ESL,Annual,Poland,496576
The ESL One Los Angeles,2023,Dota 2,MOBA,ESL,Annual,United States,289813
The ESL One Los Angeles,2024,Dota 2,MOBA,ESL,Annual,United States,235114
The ESL One Los Angeles,2025,Dota 2,MOBA,ESL,Annual,United States,201429
The ESL One Manila,2023,Dota 2,MOBA,ESL,Annual,Philippines,291960
The ESL One Manila,2024,Dota 2,MOBA,ESL,Annual,Philippines,330784
The ESL One Manila,2025,Dota 2,MOBA,ESL,Annual,Philippines,410247
The ESL One Mumbai,2023,Dota 2,MOBA,ESL,Annual,India,366124
The ESL One Mumbai,2024,Dota 2,MOBA,ESL,Annual,India,455194
The ESL One Mumbai,2025,Dota 2,MOBA,ESL,Annual,India,536396
The ESL One New York,2023,Dota 2,MOBA,ESL,Annual,United States,350908
The ESL One New York,2024,Dota 2,MOBA,ESL,Annual,United States,393861
The ESL One New York,2025,Dota 2,MOBA,ESL,Annual,United States,505163
The Frankfurt Major,2023,Dota 2,MOBA,Valve,Annual,Germany,3553102
The Frankfurt Major,2024,Dota 2,MOBA,Valve,Annual,Germany,4087771
The Frankfurt Major,2025,Dota 2,MOBA,Valve,Annual,Germany,4739555
The International,2023,Dota 2,MOBA,Valve,Annual,United States,3380455
The International,2024,Dota 2,MOBA,Valve,Annual,Denmark,2776566
The International,2025,Dota 2,MOBA,Valve,Annual,Germany,1600000
The Kiev Major,2023,Dota 2,MOBA,Starladder,Annual,Ukraine,3664350
The Kiev Major,2024,Dota 2,MOBA,Starladder,Annual,Ukraine,4427728
The Kiev Major,2025,Dota 2,MOBA,Starladder,Annual,Ukraine,4762347
The Kuala Lumpur Major,2023,Dota 2,MOBA,PGL,Annual,Malaysia,1142966
The Kuala Lumpur Major,2024,Dota 2,MOBA,PGL,Annual,Malaysia,1394259
The Kuala Lumpur Major,2025,Dota 2,MOBA,PGL,Annual,Malaysia,1730228
The Lima Major,2023,Dota 2,MOBA,ESL,Annual,Peru,595773
The Lima Major,2024,Dota 2,MOBA,ESL,Annual,Peru,651461
The Lima Major,2025,Dota 2,MOBA,ESL,Annual,Peru,632316
The Manila Major,2023,Dota 2,MOBA,ESL,Annual,Philippines,3465938
The Manila Major,2024,Dota 2,MOBA,ESL,Annual,Philippines,3434073
The Manila Major,2025,Dota 2,MOBA,ESL,Annual,Philippines,3829419
The Mars Dota 2 League,2023,Dota 2,MOBA,Mars Media,Annual,China,511808
The Mars Dota 2 League,2024,Dota 2,MOBA,Mars Media,Annual,China,561799
The Mars Dota 2 League,2025,Dota 2,MOBA,Mars Media,Annual,China,640666
The OGA Dota PIT,2023,Dota 2,MOBA,OGA,Multiple,Croatia,160791
The OGA Dota PIT,2024,Dota 2,MOBA,OGA,Multiple,Croatia,181609
The OGA Dota PIT,2025,Dota 2,MOBA,OGA,Multiple,Croatia,215815
The Omega League,2023,Dota 2,MOBA,WePlay,Annual,Sweden,623194
The Omega League,2024,Dota 2,MOBA,WePlay,Annual,France,721472
The Omega League,2025,Dota 2,MOBA,WePlay,Annual,United States,844471
The Perfect World Masters,2023,Dota 2,MOBA,Perfect World,Annual,China,346325
The Perfect World Masters,2024,Dota 2,MOBA,Perfect World,Annual,China,417535
The Perfect World Masters,2025,Dota 2,MOBA,Perfect World,Annual,China,497920
